match_definition,city,_property_key,rows,unique_sale_dates,first_date,last_date
parcel_street,הרצלייה,הרצלייה|6534-36|פינסקר,5,5,2001-12-30,2010-10-20
parcel_street,הרצלייה,הרצלייה|6534-37|פינסקר,2,2,2003-04-09,2017-12-12
parcel_street,הרצלייה,הרצלייה|6534-54|ויצמן,7,7,2001-08-03,2022-08-17
parcel_street,הרצלייה,הרצלייה|6534-57|ויצמן,9,9,2003-06-10,2024-04-21
parcel_street,הרצלייה,הרצלייה|6534-60|ויצמן,10,10,2001-03-14,2024-08-22
parcel_street,הרצלייה,הרצלייה|6534-61|אבן גבירול,28,27,1999-03-04,2022-10-31
parcel_street,הרצלייה,הרצלייה|6534-62|אבן גבירול,10,9,1999-03-12,2024-08-01
parcel_street,הרצלייה,הרצלייה|6534-64|הראובני,6,6,2000-07-26,2021-06-27
parcel_street,הרצלייה,הרצלייה|6534-65|הראובני,5,5,2000-08-30,2021-11-26
parcel_street,הרצלייה,הרצלייה|6534-66|הראובני,2,2,2007-01-10,2013-11-25
parcel_street,הרצלייה,הרצלייה|6534-76|בר אילן,3,3,2007-11-30,2024-05-22
parcel_street,הרצלייה,הרצלייה|6534-77|ריינס,4,4,2003-07-31,2022-05-26
parcel_street,הרצלייה,הרצלייה|6534-78|ריינס,3,3,2012-04-16,2020-10-27
parcel_street,הרצלייה,הרצלייה|6534-80|ריינס,4,4,1999-05-13,2016-06-07
parcel_street,הרצלייה,הרצלייה|6534-82|ויצמן,2,2,2012-02-23,2013-03-11
parcel_street,הרצלייה,הרצלייה|6534-87|אבן גבירול,11,11,2000-03-02,2023-10-24
parcel_street,הרצלייה,הרצלייה|6534-90|ויצמן,9,9,2000-06-06,2024-04-17
parcel_street,הרצלייה,הרצלייה|6534-93|לוין שמעון זאב,8,8,1999-11-23,2016-05-05
parcel_street,הרצלייה,הרצלייה|6535-103|ויצמן,6,6,2002-07-08,2020-03-17
parcel_street,הרצלייה,הרצלייה|6535-115|שמאי,14,14,1998-06-11,2019-05-27
parcel_street,הרצלייה,הרצלייה|6535-116|בר אילן,2,2,2009-09-25,2010-10-21
parcel_street,הרצלייה,הרצלייה|6535-118|בר אילן,5,5,2003-01-16,2013-10-10
parcel_street,הרצלייה,הרצלייה|6535-119|העצמאות,6,6,2000-03-12,2019-09-09
parcel_street,הרצלייה,הרצלייה|6535-120|העצמאות,6,6,2004-01-19,2023-07-11
parcel_street,הרצלייה,הרצלייה|6535-122|ויצמן,11,11,1999-10-26,2023-06-15
parcel_street,הרצלייה,הרצלייה|6535-124|ויצמן,7,7,1999-01-20,2021-11-21
parcel_street,הרצלייה,הרצלייה|6535-135|העצמאות,3,3,2015-11-05,2021-03-08
parcel_street,הרצלייה,הרצלייה|6535-135|הרב קוק,34,34,1999-12-02,2022-02-21
parcel_street,הרצלייה,הרצלייה|6535-138|ויצמן,5,5,2000-07-27,2015-06-01
parcel_street,הרצלייה,הרצלייה|6535-141|ויצמן,8,8,1999-03-08,2015-08-13
parcel_street,הרצלייה,הרצלייה|6535-142|הרב קוק,8,8,2008-02-07,2023-08-03
parcel_street,הרצלייה,הרצלייה|6535-146|הרב קוק,5,4,1998-11-16,2021-03-15
parcel_street,הרצלייה,הרצלייה|6535-149|לוין שמעון זאב,2,2,2006-05-18,2022-05-11
parcel_street,הרצלייה,הרצלייה|6535-152|הרב קוק,9,9,2001-05-24,2021-10-05
parcel_street,הרצלייה,הרצלייה|6535-154|אהרונסון דשה,6,6,2005-12-12,2020-10-18
parcel_street,הרצלייה,הרצלייה|6535-159|הראובני,2,2,2021-02-22,2021-07-07
parcel_street,הרצלייה,הרצלייה|6535-160|הראובני,12,12,1998-06-01,2022-06-08
parcel_street,הרצלייה,הרצלייה|6535-23|הרב קוק,7,7,2006-09-29,2020-11-08
parcel_street,הרצלייה,הרצלייה|6535-31|הרב קוק,2,2,1999-11-24,2005-10-11
parcel_street,הרצלייה,הרצלייה|6535-32|הרב קוק,5,5,2001-02-20,2024-02-22
parcel_street,הרצלייה,הרצלייה|6535-33|הרב קוק,5,5,2008-05-11,2023-10-02
parcel_street,הרצלייה,הרצלייה|6535-37|ויצמן,6,6,2008-09-09,2018-01-24
parcel_street,הרצלייה,הרצלייה|6535-47|הרב קוק,7,7,2004-01-11,2018-03-25
parcel_street,הרצלייה,הרצלייה|6535-48|ויצמן,8,8,1999-01-24,2017-10-29
parcel_street,הרצלייה,הרצלייה|6535-58|שמאי,11,10,2021-11-25,2024-05-28
parcel_street,הרצלייה,הרצלייה|6535-68|תור הזהב,9,9,2004-06-03,2022-09-18
parcel_street,הרצלייה,הרצלייה|6535-69|תור הזהב,6,6,2005-11-08,2019-03-28
parcel_street,הרצלייה,הרצלייה|6535-70|תור הזהב,11,11,1998-03-01,2019-10-06
parcel_street,הרצלייה,הרצלייה|6535-74|בר כוכבא,34,19,2000-10-25,2024-04-17
parcel_street,הרצלייה,הרצלייה|6535-74|הרב קוק,27,27,1998-05-27,2023-05-24
parcel_street,הרצלייה,הרצלייה|6535-78|תור הזהב,2,2,2007-09-05,2023-01-19
parcel_street,הרצלייה,הרצלייה|6535-79|אבן גבירול,4,4,2001-07-03,2024-01-04
parcel_street,הרצלייה,הרצלייה|6535-80|תור הזהב,11,11,1998-01-05,2023-01-10
parcel_street,הרצלייה,הרצלייה|6535-81|ויצמן,7,6,2004-09-12,2015-06-07
parcel_street,הרצלייה,הרצלייה|6535-82|הרב קוק,6,6,2001-02-21,2013-09-15
parcel_street,הרצלייה,הרצלייה|6535-83|הרב קוק,2,2,2002-04-10,2006-10-22
parcel_street,הרצלייה,הרצלייה|6535-89|לוין שמעון זאב,7,7,2005-06-14,2020-11-05
parcel_street,הרצלייה,הרצלייה|6535-90|לוין שמעון זאב,5,5,2000-01-31,2020-11-15
parcel_street,הרצלייה,הרצלייה|6535-93|הרב קוק,11,11,2015-01-19,2017-10-03
parcel_street,הרצלייה,הרצלייה|6535-95|לוין שמעון זאב,8,8,1998-01-29,2024-03-17
parcel_street,הרצלייה,הרצלייה|6535-96|שמאי,9,9,2002-07-04,2022-02-17
parcel_street,הרצלייה,הרצלייה|6535-97|שמאי,11,11,2005-08-28,2024-05-01
parcel_street,הרצלייה,הרצלייה|6535-98|לוין שמעון זאב,12,12,1998-04-05,2022-11-30
parcel_street,הרצלייה,הרצלייה|6536-1000|יפה אריה לייב,3,3,2021-03-18,2021-08-09
parcel_street,הרצלייה,הרצלייה|6536-101|כבוש העבודה,3,3,2018-02-12,2023-02-23
parcel_street,הרצלייה,הרצלייה|6536-102|התדהר,3,3,2007-01-15,2017-02-23
parcel_street,הרצלייה,הרצלייה|6536-108|התדהר,2,2,2003-04-14,2003-08-26
parcel_street,הרצלייה,הרצלייה|6536-114|התדהר,2,2,2009-08-13,2023-06-11
parcel_street,הרצלייה,הרצלייה|6536-128|קורצ'אק,2,2,2005-09-21,2006-12-28
parcel_street,הרצלייה,הרצלייה|6536-137|קורן,3,3,1998-05-03,2021-07-02
parcel_street,הרצלייה,הרצלייה|6536-146|הדר,4,2,2011-11-29,2021-08-31
parcel_street,הרצלייה,"הרצלייה|6536-191|פלמ""ח",8,8,2004-03-31,2022-06-06
parcel_street,הרצלייה,"הרצלייה|6536-192|פלמ""ח",9,9,2003-02-07,2023-12-07
parcel_street,הרצלייה,"הרצלייה|6536-193|פלמ""ח",3,3,2012-02-28,2017-01-29
parcel_street,הרצלייה,"הרצלייה|6536-194|פלמ""ח",2,2,2002-12-17,2003-01-15
parcel_street,הרצלייה,"הרצלייה|6536-195|פלמ""ח",2,2,2016-05-05,2021-07-08
parcel_street,הרצלייה,"הרצלייה|6536-202|פלמ""ח",4,4,2005-02-22,2021-03-04
parcel_street,הרצלייה,"הרצלייה|6536-204|פלמ""ח",2,2,2003-02-25,2017-09-05
parcel_street,הרצלייה,"הרצלייה|6536-205|פלמ""ח",7,7,2007-04-01,2023-08-11
parcel_street,הרצלייה,"הרצלייה|6536-206|פלמ""ח",6,6,2009-01-10,2022-07-13
parcel_street,הרצלייה,"הרצלייה|6536-207|פלמ""ח",5,5,2006-11-09,2024-08-18
parcel_street,הרצלייה,"הרצלייה|6536-208|פלמ""ח",3,3,2020-01-31,2021-10-13
parcel_street,הרצלייה,"הרצלייה|6536-209|פלמ""ח",3,3,2012-11-25,2022-04-10
parcel_street,הרצלייה,"הרצלייה|6536-211|פלמ""ח",3,3,2003-11-09,2020-09-04
parcel_street,הרצלייה,הרצלייה|6536-222|דינור בן ציון,4,2,2016-10-28,2019-08-13
parcel_street,הרצלייה,הרצלייה|6536-247|כבוש העבודה,6,6,2001-08-28,2017-03-21
parcel_street,הרצלייה,הרצלייה|6536-250|יפה אריה לייב,5,5,2018-05-09,2024-07-11
parcel_street,הרצלייה,הרצלייה|6536-251|יפה אריה לייב,2,2,2003-10-02,2010-01-07
parcel_street,הרצלייה,הרצלייה|6536-252|יפה אריה לייב,4,4,2016-07-06,2022-06-09
parcel_street,הרצלייה,הרצלייה|6536-254|יפה אריה לייב,4,4,2007-04-29,2013-11-04
parcel_street,הרצלייה,הרצלייה|6536-256|יפה אריה לייב,11,11,2004-04-21,2017-07-04
parcel_street,הרצלייה,"הרצלייה|6536-257|פלמ""ח",3,3,1999-11-04,2021-08-18
parcel_street,הרצלייה,הרצלייה|6536-260|כבוש העבודה,3,3,2001-01-02,2012-06-08
parcel_street,הרצלייה,הרצלייה|6536-261|כבוש העבודה,4,4,2005-06-29,2022-09-28
parcel_street,הרצלייה,הרצלייה|6536-262|יפה אריה לייב,5,5,1999-11-21,2022-07-28
parcel_street,הרצלייה,הרצלייה|6536-263|יפה אריה לייב,9,9,2006-07-31,2023-08-06
parcel_street,הרצלייה,הרצלייה|6536-264|יפה אריה לייב,5,5,2009-08-30,2014-06-02
parcel_street,הרצלייה,הרצלייה|6536-265|יפה אריה לייב,2,2,2008-01-10,2019-12-25
parcel_street,הרצלייה,הרצלייה|6536-266|מלכי יהודה,2,2,2018-07-19,2020-02-14
parcel_street,הרצלייה,הרצלייה|6536-267|יפה אריה לייב,4,4,2005-05-13,2024-01-21
parcel_street,הרצלייה,הרצלייה|6536-268|יפה אריה לייב,3,3,2014-05-08,2022-01-16
parcel_street,הרצלייה,הרצלייה|6536-272|יפה אריה לייב,4,4,2008-04-07,2022-03-03
parcel_street,הרצלייה,הרצלייה|6536-286|יפה אריה לייב,2,2,2015-07-28,2023-10-24
parcel_street,הרצלייה,הרצלייה|6536-300|כנרת,6,6,2019-01-17,2023-05-07
parcel_street,הרצלייה,הרצלייה|6536-305|העליה השניה,4,2,2000-12-21,2006-12-31
parcel_street,הרצלייה,הרצלייה|6536-316|דגניה,4,2,2004-11-02,2010-09-08
parcel_street,הרצלייה,הרצלייה|6536-323|ויתקין,2,2,2012-01-11,2015-11-09
parcel_street,הרצלייה,הרצלייה|6536-346|הדר,6,3,2011-06-19,2018-04-29
parcel_street,הרצלייה,הרצלייה|6536-368|ההגנה,6,3,2010-03-07,2022-06-02
parcel_street,הרצלייה,הרצלייה|6536-371|הדר,6,3,2005-10-06,2010-03-28
parcel_street,הרצלייה,הרצלייה|6536-373|הדר,4,2,2014-03-17,2016-02-15
parcel_street,הרצלייה,הרצלייה|6536-374|הדר,8,4,2001-04-04,2014-02-03
parcel_street,הרצלייה,הרצלייה|6536-378|גולומב אליהו,4,2,2006-06-29,2008-03-16
parcel_street,הרצלייה,הרצלייה|6536-382|כבוש העבודה,2,2,2000-04-10,2016-05-09
parcel_street,הרצלייה,הרצלייה|6536-383|דרור,6,3,2007-02-09,2023-12-31
parcel_street,הרצלייה,הרצלייה|6536-384|דרור,4,2,2003-04-15,2013-02-21
parcel_street,הרצלייה,הרצלייה|6536-401|אלוף אלון יגאל,33,33,2009-08-03,2021-05-03
parcel_street,הרצלייה,הרצלייה|6536-402|אלוף אלון יגאל,4,4,2002-03-06,2024-02-07
parcel_street,הרצלייה,הרצלייה|6536-414|הדר,16,8,2005-07-05,2019-09-11
parcel_street,הרצלייה,הרצלייה|6536-419|הבריגדה היהודית,4,2,2008-12-29,2017-02-15
parcel_street,הרצלייה,הרצלייה|6536-421|הבריגדה היהודית,6,3,2000-11-12,2009-10-29
parcel_street,הרצלייה,הרצלייה|6536-422|הדר,12,6,1999-01-18,2016-05-10
parcel_street,הרצלייה,הרצלייה|6536-423|הדר,18,9,2002-02-06,2021-10-26
parcel_street,הרצלייה,הרצלייה|6536-427|הדר,16,8,1998-08-31,2019-09-09
parcel_street,הרצלייה,הרצלייה|6536-428|הדר,6,3,2004-02-24,2007-07-29
parcel_street,הרצלייה,הרצלייה|6536-430|הדר,8,4,2004-06-23,2021-07-21
parcel_street,הרצלייה,הרצלייה|6536-436|אנילביץ,3,3,1999-02-02,2023-09-05
parcel_street,הרצלייה,הרצלייה|6536-437|אנילביץ,2,2,2018-08-01,2023-08-30
parcel_street,הרצלייה,הרצלייה|6536-445|ברוך,6,3,2009-06-11,2021-01-21
parcel_street,הרצלייה,הרצלייה|6536-448|אלוף אלון יגאל,4,4,2004-09-08,2020-09-24
parcel_street,הרצלייה,הרצלייה|6536-449|גולומב אליהו,16,8,2001-07-06,2022-12-04
parcel_street,הרצלייה,הרצלייה|6536-450|תל חי,8,8,1999-12-21,2021-06-29
parcel_street,הרצלייה,הרצלייה|6536-454|העליה השניה,5,3,2002-01-28,2013-12-27
parcel_street,הרצלייה,הרצלייה|6536-468|הדר,4,2,2000-09-06,2005-09-28
parcel_street,הרצלייה,הרצלייה|6536-469|הדר,4,2,2010-10-11,2011-02-19
parcel_street,הרצלייה,הרצלייה|6536-486|אלוף אלון יגאל,8,8,2003-11-30,2021-03-23
parcel_street,הרצלייה,הרצלייה|6536-488|ברוך,8,4,2000-06-20,2019-03-26
parcel_street,הרצלייה,הרצלייה|6536-489|ליברמן ישראל,2,2,2004-03-17,2019-04-15
parcel_street,הרצלייה,הרצלייה|6536-493|הדר,4,2,2013-01-01,2022-05-01
parcel_street,הרצלייה,הרצלייה|6536-494|הדר,16,8,2009-11-19,2018-12-26
parcel_street,הרצלייה,הרצלייה|6536-500|הדר,8,4,2002-03-18,2023-02-20
parcel_street,הרצלייה,הרצלייה|6536-501|הדר,16,8,2002-12-08,2022-04-07
parcel_street,הרצלייה,הרצלייה|6536-502|הדר,20,9,2013-09-23,2018-10-23
parcel_street,הרצלייה,הרצלייה|6536-503|סולץ אלכסנדר,9,8,2015-06-23,2019-06-13
parcel_street,הרצלייה,הרצלייה|6536-504|אלוף אלון יגאל,3,3,2003-03-24,2021-08-26
parcel_street,הרצלייה,הרצלייה|6536-504|חובות הלבבות,4,4,2017-02-01,2017-03-24
parcel_street,הרצלייה,הרצלייה|6536-505|חובות הלבבות,11,11,2015-11-28,2021-09-05
parcel_street,הרצלייה,הרצלייה|6536-506|ברוך,4,2,2017-02-13,2018-08-06
parcel_street,הרצלייה,הרצלייה|6536-507|חובות הלבבות,7,7,2017-10-19,2021-11-11
parcel_street,הרצלייה,הרצלייה|6536-508|חובות הלבבות,18,18,1998-10-13,2022-06-20
parcel_street,הרצלייה,הרצלייה|6536-510|חובות הלבבות,2,2,2016-01-19,2020-11-15
parcel_street,הרצלייה,הרצלייה|6536-511|חובות הלבבות,2,2,2016-06-02,2021-02-17
parcel_street,הרצלייה,"הרצלייה|6536-515|פלמ""ח",19,19,2000-02-09,2021-10-28
parcel_street,הרצלייה,"הרצלייה|6536-516|פלמ""ח",6,6,2003-02-23,2019-05-27
parcel_street,הרצלייה,הרצלייה|6536-518|גולומב אליהו,28,14,2007-08-27,2022-01-27
parcel_street,הרצלייה,הרצלייה|6536-518|כבוש העבודה,12,12,2004-08-12,2024-07-01
parcel_street,הרצלייה,הרצלייה|6536-519|גולומב אליהו,8,4,2000-09-28,2018-12-27
parcel_street,הרצלייה,הרצלייה|6536-520|גולומב אליהו,8,4,2000-02-27,2016-11-30
parcel_street,הרצלייה,הרצלייה|6536-521|מלכי יהודה,5,5,2020-05-07,2023-05-21
parcel_street,הרצלייה,הרצלייה|6536-523|כבוש העבודה,11,10,2003-08-27,2024-08-15
parcel_street,הרצלייה,הרצלייה|6536-525|יפה אריה לייב,2,2,2001-06-24,2014-06-01
parcel_street,הרצלייה,הרצלייה|6536-527|החלוץ,4,2,2001-05-13,2011-02-16
parcel_street,הרצלייה,הרצלייה|6536-529|אלוף אלון יגאל,7,7,2002-11-13,2024-06-18
parcel_street,הרצלייה,הרצלייה|6536-531|הדר,10,5,2000-11-27,2022-03-08
parcel_street,הרצלייה,הרצלייה|6536-532|הדר,4,2,2004-02-25,2023-02-22
parcel_street,הרצלייה,הרצלייה|6536-536|כבוש העבודה,2,2,2019-08-14,2022-01-27
parcel_street,הרצלייה,הרצלייה|6536-541|אחד העם,3,3,2016-01-18,2021-05-27
parcel_street,הרצלייה,הרצלייה|6536-546|אחד העם,8,8,2000-11-01,2024-06-16
parcel_street,הרצלייה,הרצלייה|6536-547|הירדן,12,6,1998-01-02,2021-06-20
parcel_street,הרצלייה,הרצלייה|6536-548|הירדן,10,5,2002-07-16,2022-07-14
parcel_street,הרצלייה,הרצלייה|6536-549|הירדן,16,8,2006-10-25,2024-04-01
parcel_street,הרצלייה,הרצלייה|6536-550|ברוך,44,16,2016-05-13,2024-06-13
parcel_street,הרצלייה,הרצלייה|6536-557|סולץ אלכסנדר,6,6,2009-06-18,2024-08-15
parcel_street,הרצלייה,הרצלייה|6536-558|יפה אריה לייב,3,3,2010-05-30,2023-08-24
parcel_street,הרצלייה,הרצלייה|6536-564|יפה אריה לייב,4,4,1998-11-08,2022-07-14
parcel_street,הרצלייה,הרצלייה|6536-565|הדר,10,5,2000-03-20,2024-07-24
parcel_street,הרצלייה,הרצלייה|6536-565|סולץ אלכסנדר,5,5,2023-07-19,2024-08-15
parcel_street,הרצלייה,הרצלייה|6536-566|סולץ אלכסנדר,3,3,2000-02-28,2020-11-04
parcel_street,הרצלייה,הרצלייה|6536-567|ברוך,8,4,2003-11-07,2012-11-19
parcel_street,הרצלייה,הרצלייה|6536-573|הירדן,16,8,2001-07-11,2022-08-17
parcel_street,הרצלייה,הרצלייה|6536-574|הירדן,6,3,2003-11-13,2020-02-04
parcel_street,הרצלייה,"הרצלייה|6536-577|פלמ""ח",2,2,2012-10-31,2012-11-07
parcel_street,הרצלייה,הרצלייה|6536-579|הדר,8,4,2003-04-08,2018-07-22
parcel_street,הרצלייה,הרצלייה|6536-580|הדר,12,6,1998-05-30,2019-06-12
parcel_street,הרצלייה,הרצלייה|6536-583|ההגנה,8,4,1999-05-12,2021-08-04
parcel_street,הרצלייה,הרצלייה|6536-586|העליה השניה,9,8,2006-12-31,2021-08-15
parcel_street,הרצלייה,הרצלייה|6536-594|העליה השניה,19,17,1998-07-01,2023-09-07
parcel_street,הרצלייה,הרצלייה|6536-597|יפה אריה לייב,3,3,2004-09-23,2016-04-17
parcel_street,הרצלייה,הרצלייה|6536-597|סולץ אלכסנדר,4,4,2009-06-29,2021-07-12
parcel_street,הרצלייה,הרצלייה|6536-598|יפה אריה לייב,4,4,2011-03-13,2022-06-21
parcel_street,הרצלייה,הרצלייה|6536-598|סולץ אלכסנדר,6,6,1998-02-20,2014-04-29
parcel_street,הרצלייה,הרצלייה|6536-607|יפה אריה לייב,4,4,1998-05-14,2020-02-10
parcel_street,הרצלייה,הרצלייה|6536-608|ליברמן ישראל,3,3,2021-01-01,2024-04-14
parcel_street,הרצלייה,הרצלייה|6536-609|ברוך,10,5,2005-06-27,2013-12-05
parcel_street,הרצלייה,הרצלייה|6536-610|אלוף אלון יגאל,3,3,2004-04-29,2023-12-26
parcel_street,הרצלייה,הרצלייה|6536-611|אלוף אלון יגאל,3,3,2000-09-13,2011-06-06
parcel_street,הרצלייה,הרצלייה|6536-614|ההגנה,8,4,1998-02-03,2017-05-16
parcel_street,הרצלייה,הרצלייה|6536-617|תל חי,3,3,2000-11-09,2020-09-01
parcel_street,הרצלייה,הרצלייה|6536-620|ברוך,10,5,2000-02-23,2020-07-15
parcel_street,הרצלייה,הרצלייה|6536-621|אלוף אלון יגאל,3,3,2004-05-30,2014-03-10
parcel_street,הרצלייה,הרצלייה|6536-622|החלוץ,16,5,2003-04-03,2024-07-29
parcel_street,הרצלייה,הרצלייה|6536-626|אחד העם,10,9,2023-11-08,2024-06-16
parcel_street,הרצלייה,הרצלייה|6536-627|אחד העם,3,3,1998-01-01,2019-10-02
parcel_street,הרצלייה,הרצלייה|6536-628|אחד העם,5,5,2000-10-24,2019-10-31
parcel_street,הרצלייה,הרצלייה|6536-650|ההגנה,10,5,2001-11-25,2013-11-20
parcel_street,הרצלייה,הרצלייה|6536-654|עגנון,2,2,2007-09-02,2018-04-25
parcel_street,הרצלייה,הרצלייה|6536-656|ההגנה,4,2,2009-05-21,2011-03-21
parcel_street,הרצלייה,הרצלייה|6536-658|עגנון,2,2,1999-11-10,1999-12-28
parcel_street,הרצלייה,הרצלייה|6536-659|עגנון,4,4,2001-11-26,2014-04-10
parcel_street,הרצלייה,הרצלייה|6536-664|עגנון,2,2,2020-10-30,2021-07-25
parcel_street,הרצלייה,הרצלייה|6536-665|עגנון,2,2,2015-12-31,2017-06-11
parcel_street,הרצלייה,הרצלייה|6536-668|ברוך,4,2,1998-02-19,2012-01-04
parcel_street,הרצלייה,הרצלייה|6536-692|ההגנה,4,2,2006-12-25,2022-04-05
parcel_street,הרצלייה,הרצלייה|6536-711|ברוך,10,5,1998-02-06,2017-06-22
parcel_street,הרצלייה,הרצלייה|6536-712|אלוף אלון יגאל,8,8,1998-05-05,2023-03-29
parcel_street,הרצלייה,הרצלייה|6536-714|אופיר,3,3,2004-01-19,2015-05-07
parcel_street,הרצלייה,הרצלייה|6536-718|הדר,58,28,1998-01-19,2024-08-02
parcel_street,הרצלייה,הרצלייה|6536-719|הדר,52,21,2009-10-26,2024-08-14
parcel_street,הרצלייה,הרצלייה|6536-720|הדר,26,13,1998-06-02,2024-07-03
parcel_street,הרצלייה,הרצלייה|6536-721|העליה השניה,10,7,2003-01-19,2022-07-28
parcel_street,הרצלייה,הרצלייה|6536-722|אביב,2,2,2004-06-09,2011-06-01
parcel_street,הרצלייה,הרצלייה|6536-725|העליה השניה,5,4,2001-02-04,2022-09-20
parcel_street,הרצלייה,הרצלייה|6536-726|אביב,4,4,1998-07-05,2020-05-27
parcel_street,הרצלייה,הרצלייה|6536-727|ההגנה,42,20,2004-01-27,2023-02-16
parcel_street,הרצלייה,הרצלייה|6536-728|ההגנה,36,18,2008-06-02,2023-11-26
parcel_street,הרצלייה,הרצלייה|6536-734|אלוף אלון יגאל,6,6,2006-02-08,2022-01-19
parcel_street,הרצלייה,הרצלייה|6536-735|אחד העם,2,2,2001-02-25,2022-11-08
parcel_street,הרצלייה,הרצלייה|6536-739|דינור בן ציון,4,2,2015-03-20,2020-07-22
parcel_street,הרצלייה,הרצלייה|6536-741|דינור בן ציון,6,3,2014-06-02,2021-07-05
parcel_street,הרצלייה,הרצלייה|6536-742|דינור בן ציון,8,4,2001-06-27,2020-12-17
parcel_street,הרצלייה,הרצלייה|6536-743|גולומב אליהו,4,2,2009-05-27,2019-11-03
parcel_street,הרצלייה,הרצלייה|6536-744|גולומב אליהו,4,2,2004-11-19,2019-11-18
parcel_street,הרצלייה,הרצלייה|6536-745|הגדוד העברי,10,5,2005-08-24,2012-06-26
parcel_street,הרצלייה,הרצלייה|6536-753|ויזנטל שמעון,2,2,2016-07-14,2023-07-16
parcel_street,הרצלייה,הרצלייה|6536-754|ויזנטל שמעון,2,2,2001-07-03,2017-06-19
parcel_street,הרצלייה,הרצלייה|6536-758|ההגנה,6,3,2012-10-29,2017-12-19
parcel_street,הרצלייה,הרצלייה|6536-760|הדר,12,6,2001-06-20,2023-12-07
parcel_street,הרצלייה,הרצלייה|6536-761|יפה אריה לייב,9,9,2007-09-03,2021-04-28
parcel_street,הרצלייה,הרצלייה|6536-762|יפה אריה לייב,21,21,2002-04-09,2024-05-20
parcel_street,הרצלייה,הרצלייה|6536-763|יפה אריה לייב,9,9,2003-02-13,2021-06-06
parcel_street,הרצלייה,הרצלייה|6536-764|יפה אריה לייב,7,7,2004-08-29,2022-12-22
parcel_street,הרצלייה,הרצלייה|6536-770|אלוף אלון יגאל,3,3,2011-11-24,2024-04-07
parcel_street,הרצלייה,הרצלייה|6536-770|ברוך,4,2,2002-12-26,2016-07-06
parcel_street,הרצלייה,הרצלייה|6536-771|ברוך,14,7,2000-02-16,2022-11-10
parcel_street,הרצלייה,הרצלייה|6536-773|העליה השניה,4,3,2008-04-24,2014-09-03
parcel_street,הרצלייה,הרצלייה|6536-774|גולומב אליהו,6,3,2019-12-29,2022-08-10
parcel_street,הרצלייה,הרצלייה|6536-775|ארן זלמן,4,4,2001-03-06,2013-11-22
parcel_street,הרצלייה,הרצלייה|6536-791|חובות הלבבות,2,2,2007-07-26,2020-06-15
parcel_street,הרצלייה,הרצלייה|6536-792|חובות הלבבות,2,2,2021-11-04,2021-12-15
parcel_street,הרצלייה,הרצלייה|6536-794|הירדן,4,2,2012-05-31,2023-02-08
parcel_street,הרצלייה,הרצלייה|6536-796|הירדן,6,3,2003-08-13,2006-10-23
parcel_street,הרצלייה,הרצלייה|6536-797|חובות הלבבות,2,2,2021-01-31,2024-02-05
parcel_street,הרצלייה,הרצלייה|6536-799|יפה אריה לייב,5,5,2007-06-17,2024-08-28
parcel_street,הרצלייה,הרצלייה|6536-803|גולומב אליהו,4,2,1998-11-03,2010-12-06
parcel_street,הרצלייה,הרצלייה|6536-808|העליה השניה,5,3,2002-06-07,2023-08-10
parcel_street,הרצלייה,הרצלייה|6536-814|שטורמן,2,2,1998-03-19,2003-02-06
parcel_street,הרצלייה,הרצלייה|6536-818|שטורמן,2,2,2016-09-13,2019-06-17
parcel_street,הרצלייה,הרצלייה|6536-819|שטורמן,2,2,2012-03-29,2016-02-09
parcel_street,הרצלייה,הרצלייה|6536-821|שטורמן,2,2,2000-05-03,2014-12-03
parcel_street,הרצלייה,הרצלייה|6536-822|שטורמן,2,2,2001-04-04,2015-02-15
parcel_street,הרצלייה,הרצלייה|6536-826|תל חי,2,2,2008-04-29,2023-08-13
parcel_street,הרצלייה,הרצלייה|6536-828|תל חי,2,2,2005-08-09,2015-06-29
parcel_street,הרצלייה,הרצלייה|6536-838|עגנון,8,8,2002-06-04,2019-07-16
parcel_street,הרצלייה,הרצלייה|6536-839|עגנון,4,4,2005-08-24,2020-05-25
parcel_street,הרצלייה,הרצלייה|6536-840|עגנון,8,8,1998-06-08,2020-12-23
parcel_street,הרצלייה,הרצלייה|6536-841|עגנון,9,9,2002-10-09,2019-11-28
parcel_street,הרצלייה,הרצלייה|6536-845|ההגנה,20,10,2003-03-19,2024-08-14
parcel_street,הרצלייה,הרצלייה|6536-846|העליה השניה,4,4,2013-08-15,2022-03-10
parcel_street,הרצלייה,הרצלייה|6536-847|העליה השניה,4,3,2008-01-03,2011-09-01
parcel_street,הרצלייה,הרצלייה|6536-848|העליה השניה,6,5,2009-01-06,2016-10-06
parcel_street,הרצלייה,הרצלייה|6536-849|הדר,10,5,2019-04-16,2021-05-31
parcel_street,הרצלייה,הרצלייה|6536-850|ההגנה,22,11,1998-02-09,2020-06-19
parcel_street,הרצלייה,הרצלייה|6536-853|עגנון,7,7,1998-04-08,2023-10-25
parcel_street,הרצלייה,הרצלייה|6536-863|גולומב אליהו,8,4,2007-04-12,2019-03-14
parcel_street,הרצלייה,הרצלייה|6536-868|הגדוד העברי,6,3,2005-08-04,2008-03-06
parcel_street,הרצלייה,הרצלייה|6536-869|הגדוד העברי,4,2,2013-01-03,2020-11-25
parcel_street,הרצלייה,הרצלייה|6536-870|הגדוד העברי,4,2,2001-05-06,2021-08-04
