match_definition,city,_property_key,rows,unique_sale_dates,first_date,last_date
parcel_address,חולון,"חולון|7169-64|מנדלי מוכר ספרים, חולון",7,7,1999-06-27,2021-02-03
parcel_address,חולון,"חולון|7169-66|שפירא צבי, חולון",2,2,2002-05-02,2003-06-12
parcel_address,חולון,"חולון|7169-68|פרץ, חולון",2,2,2004-03-23,2006-12-14
parcel_address,חולון,"חולון|7169-71|מנדלי מוכר ספרים, חולון",3,3,2007-11-12,2022-02-13
parcel_address,חולון,"חולון|7169-72|פרץ, חולון",6,6,2010-01-05,2017-09-11
parcel_address,חולון,"חולון|7169-74|פרץ, חולון",3,3,2007-07-11,2019-02-06
parcel_address,חולון,"חולון|7169-75|שלום עליכם, חולון",13,13,2009-11-26,2023-09-27
parcel_address,חולון,"חולון|7169-89|שלום עליכם, חולון",18,18,2003-04-09,2017-04-12
parcel_address,חולון,"חולון|7169-91|שלום עליכם, חולון",2,2,2013-08-28,2022-05-11
parcel_address,חולון,"חולון|7169-92|שלום עליכם, חולון",3,3,2000-04-18,2019-08-19
parcel_address,חולון,"חולון|7169-93|שלום עליכם, חולון",10,10,1998-05-03,2020-10-06
parcel_address,חולון,"חולון|7169-95|סוקולוב, חולון",4,4,2009-01-08,2017-03-30
parcel_address,חולון,"חולון|7169-96|סוקולוב, חולון",5,5,2006-12-24,2021-06-20
parcel_address,חולון,"חולון|7169-97|סוקולוב, חולון",6,6,2002-03-24,2022-03-09
parcel_address,חולון,"חולון|7169-98|סוקולוב, חולון",9,9,1999-10-21,2021-10-10
parcel_address,חולון,"חולון|7169-99|סוקולוב, חולון",5,5,1998-01-19,2023-05-07
parcel_address,חולון,"חולון|7170-103|שפרינצק, חולון",9,9,1998-03-09,2024-01-11
parcel_address,חולון,"חולון|7170-104|סוקולוב, חולון",7,7,2006-07-18,2021-04-12
parcel_address,חולון,"חולון|7170-105|שפרינצק, חולון",9,9,2001-03-07,2021-10-25
parcel_address,חולון,"חולון|7170-107|שפרינצק, חולון",7,7,2003-06-24,2022-03-27
parcel_address,חולון,"חולון|7170-108|סוקולוב, חולון",6,6,2000-05-03,2017-02-23
parcel_address,חולון,"חולון|7170-109|שפרינצק, חולון",9,9,2004-08-02,2022-01-02
parcel_address,חולון,"חולון|7170-10|סוקולוב, חולון",4,4,2005-05-23,2022-06-06
parcel_address,חולון,"חולון|7170-110|סוקולוב, חולון",3,3,2000-01-23,2014-04-02
parcel_address,חולון,"חולון|7170-111|שפרינצק, חולון",11,11,1998-08-13,2022-02-15
parcel_address,חולון,"חולון|7170-112|סוקולוב, חולון",17,15,2000-11-22,2022-04-12
parcel_address,חולון,"חולון|7170-114|שפרינצק, חולון",8,8,2001-02-25,2021-08-31
parcel_address,חולון,"חולון|7170-115|אחד העם, חולון",6,6,2003-10-24,2015-12-08
parcel_address,חולון,"חולון|7170-115|סוקולוב, חולון",7,7,2007-09-16,2021-11-01
parcel_address,חולון,"חולון|7170-117|סוקולוב, חולון",8,8,1998-06-14,2023-01-30
parcel_address,חולון,"חולון|7170-118|קראוזה, חולון",8,8,2000-03-06,2024-03-04
parcel_address,חולון,"חולון|7170-119|אחד העם, חולון",9,9,2006-10-24,2021-05-20
parcel_address,חולון,"חולון|7170-11|סוקולוב, חולון",2,2,2002-12-31,2003-10-13
parcel_address,חולון,"חולון|7170-120|קראוזה, חולון",6,6,2000-08-29,2016-09-20
parcel_address,חולון,"חולון|7170-121|אחד העם, חולון",5,5,1998-08-26,2006-06-12
parcel_address,חולון,"חולון|7170-122|קראוזה, חולון",9,9,1999-01-07,2022-12-07
parcel_address,חולון,"חולון|7170-123|אחד העם, חולון",6,6,2001-10-25,2021-11-01
parcel_address,חולון,"חולון|7170-124|קראוזה, חולון",8,8,1998-03-04,2022-10-02
parcel_address,חולון,"חולון|7170-125|אחד העם, חולון",7,7,1999-12-27,2020-02-10
parcel_address,חולון,"חולון|7170-126|קראוזה, חולון",2,2,2015-04-19,2019-06-27
parcel_address,חולון,"חולון|7170-127|אחד העם, חולון",3,3,2009-06-24,2020-03-30
parcel_address,חולון,"חולון|7170-128|קראוזה, חולון",12,12,2001-05-02,2022-11-03
parcel_address,חולון,"חולון|7170-129|אחד העם, חולון",9,9,2003-11-30,2021-02-21
parcel_address,חולון,"חולון|7170-12|סוקולוב, חולון",10,10,2003-12-02,2022-11-09
parcel_address,חולון,"חולון|7170-130|קראוזה, חולון",9,9,1999-06-09,2023-09-21
parcel_address,חולון,"חולון|7170-131|אחד העם, חולון",8,8,2007-10-15,2023-08-22
parcel_address,חולון,"חולון|7170-132|קראוזה, חולון",8,8,2001-11-08,2023-07-16
parcel_address,חולון,"חולון|7170-133|אחד העם, חולון",8,8,1998-07-06,2022-03-02
parcel_address,חולון,"חולון|7170-134|קראוזה, חולון",14,14,1998-09-10,2022-08-23
parcel_address,חולון,"חולון|7170-148|שפרינצק, חולון",8,8,2008-01-13,2023-11-02
parcel_address,חולון,"חולון|7170-149|שפרינצק, חולון",28,27,2006-12-18,2023-12-17
parcel_address,חולון,"חולון|7170-150|שפרינצק, חולון",9,9,2000-01-18,2022-11-24
parcel_address,חולון,"חולון|7170-151|הרב קוק, חולון",8,8,2005-08-29,2023-06-29
parcel_address,חולון,"חולון|7170-152|שפרינצק, חולון",8,8,1999-07-14,2021-10-25
parcel_address,חולון,"חולון|7170-153|שפרינצק, חולון",9,9,2000-04-12,2024-06-20
parcel_address,חולון,"חולון|7170-154|הרב קוק, חולון",3,3,2003-07-16,2014-03-05
parcel_address,חולון,"חולון|7170-156|הרב קוק, חולון",2,2,2018-07-05,2019-01-09
parcel_address,חולון,"חולון|7170-158|הרב קוק, חולון",10,10,1999-03-25,2024-04-15
parcel_address,חולון,"חולון|7170-160|הרב קוק, חולון",8,8,2008-06-12,2022-03-30
parcel_address,חולון,"חולון|7170-163|הרב קוק, חולון",3,3,1998-08-30,2010-03-11
parcel_address,חולון,"חולון|7170-177|הרב הרצוג, חולון",22,21,1999-07-16,2024-08-11
parcel_address,חולון,"חולון|7170-17|שפרינצק, חולון",7,7,2002-05-06,2022-01-20
parcel_address,חולון,"חולון|7170-181|מימון, חולון",8,8,2009-03-02,2022-06-28
parcel_address,חולון,"חולון|7170-182|מימון, חולון",8,8,2005-02-24,2023-07-03
parcel_address,חולון,"חולון|7170-183|מימון, חולון",6,6,2008-07-10,2020-02-23
parcel_address,חולון,"חולון|7170-184|מימון, חולון",5,5,2011-04-21,2023-12-20
parcel_address,חולון,"חולון|7170-186|מימון, חולון",3,3,2013-03-07,2019-10-31
parcel_address,חולון,"חולון|7170-187|מימון, חולון",7,7,2001-05-15,2018-01-25
parcel_address,חולון,"חולון|7170-188|מימון, חולון",8,8,2000-10-10,2023-08-07
parcel_address,חולון,"חולון|7170-189|קראוזה, חולון",11,11,1998-05-10,2023-03-22
parcel_address,חולון,"חולון|7170-18|שפרינצק, חולון",9,9,2003-04-30,2022-02-09
parcel_address,חולון,"חולון|7170-190|קראוזה, חולון",9,9,2008-08-21,2024-09-19
parcel_address,חולון,"חולון|7170-192|הרב הרצוג, חולון",17,17,1999-04-09,2024-01-16
parcel_address,חולון,"חולון|7170-194|הרב הרצוג, חולון",5,5,1998-04-27,2020-10-14
parcel_address,חולון,"חולון|7170-195|הרב הרצוג, חולון",3,3,2002-09-02,2018-01-01
parcel_address,חולון,"חולון|7170-196|הרב הרצוג, חולון",4,4,2000-07-20,2014-04-23
parcel_address,חולון,"חולון|7170-197|הרב הרצוג, חולון",5,5,2004-08-01,2022-03-13
parcel_address,חולון,"חולון|7170-19|שפרינצק, חולון",5,5,2005-12-26,2021-10-19
parcel_address,חולון,"חולון|7170-204|הרב הרצוג, חולון",13,12,1999-04-11,2023-02-23
parcel_address,חולון,"חולון|7170-205|הרב הרצוג, חולון",12,12,2001-10-14,2023-08-09
parcel_address,חולון,"חולון|7170-206|עוזיאל, חולון",2,2,2007-01-29,2021-02-28
parcel_address,חולון,"חולון|7170-207|עוזיאל, חולון",2,2,2016-03-09,2020-01-12
parcel_address,חולון,"חולון|7170-208|עוזיאל, חולון",9,9,2008-02-11,2024-05-08
parcel_address,חולון,"חולון|7170-209|עוזיאל, חולון",6,6,2002-09-19,2019-08-14
parcel_address,חולון,"חולון|7170-20|שפרינצק, חולון",6,6,1998-07-31,2024-06-14
parcel_address,חולון,"חולון|7170-210|עוזיאל, חולון",5,5,2008-01-30,2021-06-06
parcel_address,חולון,"חולון|7170-218|עוזיאל, חולון",7,7,2003-10-30,2021-02-12
parcel_address,חולון,"חולון|7170-21|שפרינצק, חולון",7,7,1999-06-25,2023-07-25
parcel_address,חולון,"חולון|7170-22|שפרינצק, חולון",4,4,2000-03-30,2015-05-25
parcel_address,חולון,"חולון|7170-231|מימון, חולון",7,7,2000-05-28,2023-01-16
parcel_address,חולון,"חולון|7170-240|ארלוזורוב, חולון",10,10,1998-04-03,2020-11-04
parcel_address,חולון,"חולון|7170-243|הרב הרצוג, חולון",10,10,1998-07-13,2021-01-06
parcel_address,חולון,"חולון|7170-244|הרב הרצוג, חולון",14,14,2001-10-07,2021-08-24
parcel_address,חולון,"חולון|7170-245|הרב הרצוג, חולון",17,17,1999-03-04,2024-05-01
parcel_address,חולון,"חולון|7170-24|שפרינצק, חולון",11,11,1998-11-05,2022-01-09
parcel_address,חולון,"חולון|7170-250|שפרינצק, חולון",75,51,2018-03-06,2024-07-22
parcel_address,חולון,"חולון|7170-26|שנקר, חולון",12,12,1998-12-18,2021-01-07
parcel_address,חולון,"חולון|7170-27|שפרינצק, חולון",7,7,1999-04-26,2021-07-07
parcel_address,חולון,"חולון|7170-28|שפרינצק, חולון",6,6,2003-12-14,2023-07-10
parcel_address,חולון,"חולון|7170-29|שפרינצק, חולון",7,7,2002-01-10,2021-06-21
parcel_address,חולון,"חולון|7170-2|שנקר, חולון",14,14,1999-06-16,2023-06-07
parcel_address,חולון,"חולון|7170-30|שפרינצק, חולון",5,5,1998-05-04,2019-11-11
parcel_address,חולון,"חולון|7170-33|שפרינצק, חולון",2,2,2003-11-27,2007-05-09
parcel_address,חולון,"חולון|7170-34|שפרינצק, חולון",7,7,2011-04-03,2022-06-14
parcel_address,חולון,"חולון|7170-35|שפרינצק, חולון",6,6,2000-10-30,2022-08-02
parcel_address,חולון,"חולון|7170-36|ארלוזורוב, חולון",7,7,2006-06-29,2021-10-25
parcel_address,חולון,"חולון|7170-37|ארלוזורוב, חולון",2,2,2018-02-11,2020-08-04
parcel_address,חולון,"חולון|7170-38|ארלוזורוב, חולון",4,4,2022-03-01,2024-01-01
parcel_address,חולון,"חולון|7170-39|ארלוזורוב, חולון",3,3,2004-07-28,2013-11-18
parcel_address,חולון,"חולון|7170-40|ארלוזורוב, חולון",6,6,2006-12-31,2024-03-06
parcel_address,חולון,"חולון|7170-41|ארלוזורוב, חולון",4,4,2008-08-27,2018-05-16
parcel_address,חולון,"חולון|7170-42|ארלוזורוב, חולון",5,5,2008-04-14,2021-08-10
parcel_address,חולון,"חולון|7170-43|ביל""ו, חולון",4,4,2001-01-10,2011-07-20
parcel_address,חולון,"חולון|7170-44|ארלוזורוב, חולון",36,32,2001-03-25,2024-08-22
parcel_address,חולון,"חולון|7170-45|ארלוזורוב, חולון",8,8,2004-03-10,2017-11-16
parcel_address,חולון,"חולון|7170-46|ארלוזורוב, חולון",5,5,2015-02-15,2024-04-01
parcel_address,חולון,"חולון|7170-49|ארלוזורוב, חולון",7,7,2005-03-23,2024-03-14
parcel_address,חולון,"חולון|7170-4|סוקולוב, חולון",9,9,2000-08-14,2021-07-21
parcel_address,חולון,"חולון|7170-50|ארלוזורוב, חולון",9,9,2002-11-20,2020-11-15
parcel_address,חולון,"חולון|7170-51|ארלוזורוב, חולון",5,5,2004-07-20,2009-02-25
parcel_address,חולון,"חולון|7170-52|ביל""ו, חולון",3,3,2007-10-22,2021-12-02
parcel_address,חולון,"חולון|7170-53|ביאליק, חולון",4,4,2005-09-18,2020-03-04
parcel_address,חולון,"חולון|7170-54|ביאליק, חולון",6,6,2013-02-28,2022-04-01
parcel_address,חולון,"חולון|7170-55|ביאליק, חולון",6,6,2001-06-20,2017-10-29
parcel_address,חולון,"חולון|7170-56|ביאליק, חולון",3,3,2006-07-16,2016-03-29
parcel_address,חולון,"חולון|7170-57|ביאליק, חולון",2,2,2012-03-15,2014-01-26
parcel_address,חולון,"חולון|7170-58|ביאליק, חולון",4,4,2010-01-14,2017-06-12
parcel_address,חולון,"חולון|7170-59|ביאליק, חולון",6,6,1998-12-10,2018-05-21
parcel_address,חולון,"חולון|7170-5|סוקולוב, חולון",7,7,2003-11-04,2021-01-06
parcel_address,חולון,"חולון|7170-60|ביאליק, חולון",15,15,2017-12-06,2021-11-04
parcel_address,חולון,"חולון|7170-61|ביאליק, חולון",24,24,2002-08-07,2023-06-21
parcel_address,חולון,"חולון|7170-62|ביאליק, חולון",2,2,2008-04-29,2017-06-19
parcel_address,חולון,"חולון|7170-63|ביאליק, חולון",2,2,1999-01-20,2005-12-05
parcel_address,חולון,"חולון|7170-64|ביאליק, חולון",3,3,2004-03-16,2013-07-31
parcel_address,חולון,"חולון|7170-65|ביאליק, חולון",9,9,2003-11-19,2019-10-10
parcel_address,חולון,"חולון|7170-66|ביאליק, חולון",6,6,2000-05-28,2024-03-25
parcel_address,חולון,"חולון|7170-67|ביאליק, חולון",4,4,2006-11-09,2022-04-18
parcel_address,חולון,"חולון|7170-68|ביאליק, חולון",3,3,2004-04-04,2019-06-24
parcel_address,חולון,"חולון|7170-69|ביאליק, חולון",6,6,2001-11-04,2024-03-20
parcel_address,חולון,"חולון|7170-6|סוקולוב, חולון",3,3,2018-01-23,2023-04-03
parcel_address,חולון,"חולון|7170-70|ביאליק, חולון",5,5,2000-04-06,2023-08-15
parcel_address,חולון,"חולון|7170-79|ביל""ו, חולון",5,5,2009-08-02,2011-09-13
parcel_address,חולון,"חולון|7170-80|שפרינצק, חולון",6,6,2001-12-01,2022-08-29
parcel_address,חולון,"חולון|7170-81|שפרינצק, חולון",9,9,2004-05-09,2021-03-25
parcel_address,חולון,"חולון|7170-82|ביל""ו, חולון",8,8,1998-09-27,2020-08-06
parcel_address,חולון,"חולון|7170-84|ביל""ו, חולון",11,11,2018-01-10,2022-08-25
parcel_address,חולון,"חולון|7170-86|ביל""ו, חולון",4,4,2002-10-20,2020-05-13
parcel_address,חולון,"חולון|7170-88|ביל""ו, חולון",8,8,2013-07-17,2024-03-06
parcel_address,חולון,"חולון|7170-90|ביל""ו, חולון",7,7,2003-06-17,2021-01-31
parcel_address,חולון,"חולון|7170-92|ביל""ו, חולון",8,8,2001-12-31,2018-08-26
parcel_address,חולון,"חולון|7170-94|ביל""ו, חולון",4,4,2002-07-03,2022-09-12
parcel_address,חולון,"חולון|7170-96|ביל""ו, חולון",11,11,1998-11-25,2022-02-28
parcel_address,חולון,"חולון|7170-9|סוקולוב, חולון",6,6,2005-07-06,2021-11-29
parcel_address,חולון,"חולון|7171-103|שמואל הנגיד, חולון",6,6,2013-05-24,2022-07-26
parcel_address,חולון,"חולון|7171-104|שמואל הנגיד, חולון",3,3,2013-02-17,2020-08-12
parcel_address,חולון,"חולון|7171-105|שמואל הנגיד, חולון",2,2,2016-03-08,2021-08-15
parcel_address,חולון,"חולון|7171-107|שמואל הנגיד, חולון",2,2,1998-05-04,2021-11-18
parcel_address,חולון,"חולון|7171-108|שמואל הנגיד, חולון",3,3,2021-07-19,2022-01-13
parcel_address,חולון,"חולון|7171-110|סולד הנריטה, חולון",6,6,2002-01-20,2022-01-11
parcel_address,חולון,"חולון|7171-112|שמואל הנגיד, חולון",7,7,1998-05-21,2022-06-01
parcel_address,חולון,"חולון|7171-113|שמואל הנגיד, חולון",7,7,1999-04-22,2024-01-07
parcel_address,חולון,"חולון|7171-114|שמואל הנגיד, חולון",9,9,1998-07-09,2022-02-03
parcel_address,חולון,"חולון|7171-115|שמואל הנגיד, חולון",6,6,2010-11-11,2022-09-22
parcel_address,חולון,"חולון|7171-121|סולד הנריטה, חולון",2,2,1998-11-12,2021-07-01
parcel_address,חולון,"חולון|7171-132|שמואל הנגיד, חולון",9,9,2010-05-13,2017-07-04
parcel_address,חולון,"חולון|7171-133|שמואל הנגיד, חולון",7,7,2000-05-08,2016-06-03
parcel_address,חולון,"חולון|7171-134|שמואל הנגיד, חולון",8,8,2000-07-05,2018-06-18
parcel_address,חולון,"חולון|7171-135|שמואל הנגיד, חולון",12,12,1998-02-08,2024-04-17
parcel_address,חולון,"חולון|7171-136|שמואל הנגיד, חולון",13,13,2018-04-25,2021-10-18
parcel_address,חולון,"חולון|7171-141|רוטשילד, חולון",7,7,1998-04-27,2021-02-23
parcel_address,חולון,"חולון|7171-142|רוטשילד, חולון",5,5,1998-11-03,2021-01-05
parcel_address,חולון,"חולון|7171-143|רוטשילד, חולון",3,3,2014-06-13,2022-01-03
parcel_address,חולון,"חולון|7171-165|סוקולוב, חולון",6,6,2013-02-19,2021-04-20
parcel_address,חולון,"חולון|7171-167|הצפירה, חולון",2,2,2012-11-12,2019-02-10
parcel_address,חולון,"חולון|7171-168|סוקולוב, חולון",5,5,2001-05-13,2018-01-03
parcel_address,חולון,"חולון|7171-170|הצפירה, חולון",11,11,1999-12-12,2023-03-07
parcel_address,חולון,"חולון|7171-171|סוקולוב, חולון",9,9,2000-09-07,2022-03-21
parcel_address,חולון,"חולון|7171-173|הצפירה, חולון",6,6,1998-11-23,2022-08-02
parcel_address,חולון,"חולון|7171-174|הצפירה, חולון",7,7,2001-01-18,2019-12-30
parcel_address,חולון,"חולון|7171-175|אחד במאי, חולון",8,8,2001-09-11,2020-12-13
parcel_address,חולון,"חולון|7171-176|אחד במאי, חולון",6,6,2007-08-22,2021-01-31
parcel_address,חולון,"חולון|7171-178|אחד במאי, חולון",8,6,2000-02-16,2024-06-16
parcel_address,חולון,"חולון|7171-179|המעורר, חולון",4,4,2014-07-01,2021-10-18
parcel_address,חולון,"חולון|7171-180|המעורר, חולון",8,8,1999-06-25,2021-10-10
parcel_address,חולון,"חולון|7171-181|בוסל, חולון",2,2,1999-01-13,2011-06-22
parcel_address,חולון,"חולון|7171-182|בוסל, חולון",2,2,2011-02-15,2013-07-04
parcel_address,חולון,"חולון|7171-183|המעורר, חולון",4,4,2003-04-07,2023-10-03
parcel_address,חולון,"חולון|7171-184|המעורר, חולון",7,7,2007-12-02,2022-12-14
parcel_address,חולון,"חולון|7171-185|אחד במאי, חולון",3,3,2002-01-07,2022-02-22
parcel_address,חולון,"חולון|7171-186|הוז דב, חולון",2,2,2009-11-19,2022-01-10
parcel_address,חולון,"חולון|7171-187|הוז דב, חולון",9,9,1998-07-23,2021-10-05
parcel_address,חולון,"חולון|7171-192|אלקלעי, חולון",2,2,1998-01-23,2019-09-05
parcel_address,חולון,"חולון|7171-193|אלקלעי, חולון",2,2,2017-02-26,2024-07-30
parcel_address,חולון,"חולון|7171-200|סולד הנריטה, חולון",5,5,2001-11-21,2022-01-02
parcel_address,חולון,"חולון|7171-203|שמואל הנגיד, חולון",7,7,1998-03-03,2020-10-19
parcel_address,חולון,"חולון|7171-206|מונטיפיורי, חולון",7,7,2000-12-19,2021-06-01
parcel_address,חולון,"חולון|7171-209|רוטשילד, חולון",4,4,2005-07-10,2010-10-07
parcel_address,חולון,"חולון|7171-210|רוטשילד, חולון",2,2,1999-02-23,2002-07-29
parcel_address,חולון,"חולון|7171-212|מונטיפיורי, חולון",6,6,2003-11-27,2023-09-03
parcel_address,חולון,"חולון|7171-215|מונטיפיורי, חולון",14,14,1998-01-29,2022-04-14
parcel_address,חולון,"חולון|7171-219|רוטשילד, חולון",38,38,1998-07-13,2024-07-10
parcel_address,חולון,"חולון|7171-221|רוטשילד, חולון",24,23,2004-10-22,2022-08-09
parcel_address,חולון,"חולון|7171-26|מונטיפיורי, חולון",3,3,2005-08-25,2013-09-16
parcel_address,חולון,"חולון|7171-28|הררי, חולון",2,2,2014-02-16,2016-07-29
parcel_address,חולון,"חולון|7171-36|מונטיפיורי, חולון",10,10,2001-05-30,2022-04-28
parcel_address,חולון,"חולון|7171-38|מונטיפיורי, חולון",3,3,2018-01-02,2021-08-24
parcel_address,חולון,"חולון|7171-40|מונטיפיורי, חולון",7,7,2011-05-23,2022-01-24
parcel_address,חולון,"חולון|7171-42|מונטיפיורי, חולון",7,7,2008-06-18,2022-08-18
parcel_address,חולון,"חולון|7171-54|מונטיפיורי, חולון",4,4,2008-04-13,2017-09-19
parcel_address,חולון,"חולון|7171-59|מונטיפיורי, חולון",3,3,2008-06-02,2021-12-16
parcel_address,חולון,"חולון|7171-62|קפלן, חולון",9,9,2004-07-14,2021-04-28
parcel_address,חולון,"חולון|7171-63|ברנר, חולון",8,8,1998-12-18,2021-12-05
parcel_address,חולון,"חולון|7171-64|הוז דב, חולון",4,4,2011-08-08,2024-06-18
parcel_address,חולון,"חולון|7171-66|ברנר, חולון",3,3,1998-04-12,2018-10-30
parcel_address,חולון,"חולון|7171-70|מונטיפיורי, חולון",6,6,1998-05-14,2024-07-21
parcel_address,חולון,"חולון|7171-71|מונטיפיורי, חולון",4,4,1998-09-27,2020-02-18
parcel_address,חולון,"חולון|7171-72|מונטיפיורי, חולון",3,3,2012-12-06,2021-05-25
parcel_address,חולון,"חולון|7171-73|מונטיפיורי, חולון",3,3,1998-04-01,2024-09-09
parcel_address,חולון,"חולון|7171-74|מונטיפיורי, חולון",5,5,2002-08-25,2022-08-16
parcel_address,חולון,"חולון|7171-75|קפלן, חולון",5,5,2003-08-04,2024-01-31
parcel_address,חולון,"חולון|7171-76|שמואל הנגיד, חולון",3,3,2004-08-15,2021-11-16
parcel_address,חולון,"חולון|7171-77|שמואל הנגיד, חולון",4,4,2004-01-04,2022-04-11
parcel_address,חולון,"חולון|7171-78|שמואל הנגיד, חולון",3,3,2000-09-23,2019-12-22
parcel_address,חולון,"חולון|7171-79|שמואל הנגיד, חולון",5,5,2001-10-10,2024-03-12
parcel_address,חולון,"חולון|7171-80|שמואל הנגיד, חולון",6,6,2003-12-30,2021-07-14
parcel_address,חולון,"חולון|7171-81|שמואל הנגיד, חולון",8,8,1999-01-20,2020-01-06
parcel_address,חולון,"חולון|7171-82|מונטיפיורי, חולון",3,3,2017-06-20,2020-12-31
parcel_address,חולון,"חולון|7171-87|שמואל הנגיד, חולון",7,7,2001-05-24,2022-02-27
parcel_address,חולון,"חולון|7171-89|סולד הנריטה, חולון",7,7,2003-08-03,2024-02-22
parcel_address,חולון,"חולון|7171-93|מונטיפיורי, חולון",2,2,2014-02-11,2021-12-22
parcel_address,חולון,"חולון|7171-94|מונטיפיורי, חולון",3,3,1998-09-14,2023-11-30
parcel_address,חולון,"חולון|7171-95|מונטיפיורי, חולון",8,8,1998-11-19,2024-06-06
parcel_address,חולון,"חולון|7171-96|מונטיפיורי, חולון",4,4,2001-10-07,2023-10-18
parcel_address,חולון,"חולון|7171-99|מונטיפיורי, חולון",3,3,1998-09-24,2007-12-17
parcel_address,חולון,"חולון|7172-133|ארלוזורוב, חולון",2,2,2008-11-26,2012-10-17
parcel_address,חולון,"חולון|7172-135|ארלוזורוב, חולון",3,3,2010-03-03,2021-03-22
parcel_address,חולון,"חולון|7172-140|ארלוזורוב, חולון",3,3,1998-12-24,2020-11-25
parcel_address,חולון,"חולון|7172-141|ארלוזורוב, חולון",4,4,1998-01-19,2007-03-05
parcel_address,חולון,"חולון|7172-142|ארלוזורוב, חולון",2,2,2001-12-28,2010-03-21
parcel_address,חולון,"חולון|7172-144|ארלוזורוב, חולון",2,2,2019-07-03,2021-12-27
parcel_address,חולון,"חולון|7172-145|ארלוזורוב, חולון",4,4,2012-04-10,2015-11-09
parcel_address,חולון,"חולון|7172-148|ארלוזורוב, חולון",2,2,2004-01-25,2013-11-10
parcel_address,חולון,"חולון|7172-153|ארלוזורוב, חולון",4,4,2003-01-07,2013-03-11
parcel_address,חולון,"חולון|7172-155|ארלוזורוב, חולון",3,3,2000-12-26,2022-02-24
parcel_address,חולון,"חולון|7172-156|ארלוזורוב, חולון",2,2,2013-03-06,2019-04-15
parcel_address,חולון,"חולון|7172-157|ארלוזורוב, חולון",3,3,2007-02-05,2017-03-14
parcel_address,חולון,"חולון|7172-158|ארלוזורוב, חולון",2,2,2013-05-05,2020-11-18
parcel_address,חולון,"חולון|7172-159|ארלוזורוב, חולון",2,2,2008-12-02,2010-05-20
parcel_address,חולון,"חולון|7172-162|ארלוזורוב, חולון",6,6,2002-02-24,2017-07-07
parcel_address,חולון,"חולון|7172-167|ארלוזורוב, חולון",2,2,2015-02-19,2015-08-06
parcel_address,חולון,"חולון|7172-168|ביאליק, חולון",10,10,1998-08-28,2022-07-28
parcel_address,חולון,"חולון|7172-170|ביאליק, חולון",2,2,2001-03-11,2018-07-12
parcel_address,חולון,"חולון|7172-171|ביאליק, חולון",4,4,2007-06-14,2023-04-19
parcel_address,חולון,"חולון|7172-172|ביאליק, חולון",2,2,1998-05-06,2018-04-30
parcel_address,חולון,"חולון|7172-173|ביאליק, חולון",3,3,2011-02-04,2019-06-06
parcel_address,חולון,"חולון|7172-174|ביאליק, חולון",2,2,2006-10-25,2022-02-20
parcel_address,חולון,"חולון|7172-175|ביאליק, חולון",2,2,2011-12-05,2020-07-15
parcel_address,חולון,"חולון|7172-177|ביאליק, חולון",4,4,2007-04-23,2013-08-15
parcel_address,חולון,"חולון|7172-179|ביאליק, חולון",2,2,2007-03-26,2013-03-14
parcel_address,חולון,"חולון|7172-181|ביאליק, חולון",3,3,1998-03-03,2003-06-11
parcel_address,חולון,"חולון|7172-185|אחד במאי, חולון",6,6,1998-12-29,2009-09-09
parcel_address,חולון,"חולון|7172-186|אחד במאי, חולון",7,6,2006-06-12,2022-12-13
parcel_address,חולון,"חולון|7172-187|אחד במאי, חולון",5,5,2004-12-21,2023-09-13
parcel_address,חולון,"חולון|7172-191|אחד במאי, חולון",10,10,1998-01-26,2022-03-09
parcel_address,חולון,"חולון|7172-193|בילינסון, חולון",3,3,2000-05-01,2023-07-07
parcel_address,חולון,"חולון|7172-196|הצפירה, חולון",8,8,2002-02-05,2024-06-07
parcel_address,חולון,"חולון|7172-234|בילינסון, חולון",8,8,1998-04-07,2017-05-09
parcel_address,חולון,"חולון|7172-235|בילינסון, חולון",5,5,2004-02-26,2018-11-19
parcel_address,חולון,"חולון|7172-236|אחד במאי, חולון",4,4,2015-01-21,2019-06-03
parcel_address,חולון,"חולון|7172-24|אחד במאי, חולון",6,6,2009-09-07,2014-01-05
parcel_address,חולון,"חולון|7172-27|אחד במאי, חולון",2,2,2012-06-13,2022-06-29
parcel_address,חולון,"חולון|7172-31|בילינסון, חולון",4,4,1999-12-15,2015-11-25
parcel_address,חולון,"חולון|7172-32|בילינסון, חולון",3,3,2001-05-13,2022-02-18
parcel_address,חולון,"חולון|7172-33|בילינסון, חולון",2,2,2009-08-23,2012-06-15
parcel_address,חולון,"חולון|7172-34|בילינסון, חולון",5,5,2003-01-23,2016-08-03
parcel_address,חולון,"חולון|7172-35|אחד במאי, חולון",9,9,2019-03-18,2021-08-19
parcel_address,חולון,"חולון|7172-39|אחד במאי, חולון",2,2,2008-03-02,2016-06-09
parcel_address,חולון,"חולון|7172-40|אחד במאי, חולון",2,2,2009-10-15,2015-03-12
parcel_address,חולון,"חולון|7172-44|בילינסון, חולון",4,4,2009-06-11,2020-08-11
parcel_address,חולון,"חולון|7172-45|בילינסון, חולון",9,9,2019-04-02,2024-06-26
parcel_address,חולון,"חולון|7172-46|בילינסון, חולון",2,2,2015-06-09,2020-05-15
parcel_address,חולון,"חולון|7172-47|בילינסון, חולון",3,3,2004-01-08,2018-04-15
parcel_address,חולון,"חולון|7172-50|בילינסון, חולון",3,3,1999-01-19,2021-02-28
